agent,generator,run_id,step,cumulative_reward
Repeat Last Movement Agent,Random Walk Generator,001,67,-19.0
Repeat Last Movement Agent,Random Walk Generator,001,68,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,69,-17.0
Repeat Last Movement Agent,Random Walk Generator,001,70,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,71,-19.0
Repeat Last Movement Agent,Random Walk Generator,001,72,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,73,-17.0
Repeat Last Movement Agent,Random Walk Generator,001,74,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,75,-17.0
Repeat Last Movement Agent,Random Walk Generator,001,76,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,77,-19.0
Repeat Last Movement Agent,Random Walk Generator,001,78,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,79,-19.0
Repeat Last Movement Agent,Random Walk Generator,001,80,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,81,-19.0
Repeat Last Movement Agent,Random Walk Generator,001,82,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,83,-17.0
Repeat Last Movement Agent,Random Walk Generator,001,84,-18.0
Repeat Last Movement Agent,Random Walk Generator,001,85,-17.0
Repeat Last Movement Agent,Random Walk Generator,001,86,-16.0
Repeat Last Movement Agent,Random Walk Generator,001,87,-15.0
Repeat Last Movement Agent,Random Walk Generator,001,88,-14.0
Repeat Last Movement Agent,Random Walk Generator,001,89,-13.0
Repeat Last Movement Agent,Random Walk Generator,001,90,-12.0
Repeat Last Movement Agent,Random Walk Generator,001,91,-11.0
Repeat Last Movement Agent,Random Walk Generator,001,92,-12.0
Repeat Last Movement Agent,Random Walk Generator,001,93,-13.0
Repeat Last Movement Agent,Random Walk Generator,001,94,-14.0
Repeat Last Movement Agent,Random Walk Generator,001,95,-13.0
Repeat Last Movement Agent,Random Walk Generator,001,96,-14.0
Repeat Last Movement Agent,Random Walk Generator,001,97,-13.0
Repeat Last Movement Agent,Random Walk Generator,001,98,-14.0
Repeat Last Movement Agent,Random Walk Generator,001,99,-13.0
Repeat Last Movement Agent,Random Walk Generator,001,100,-12.0
Repeat Last Movement Agent,Random Walk Generator,002,1,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,2,0.0
Repeat Last Movement Agent,Random Walk Generator,002,3,1.0
Repeat Last Movement Agent,Random Walk Generator,002,4,0.0
Repeat Last Movement Agent,Random Walk Generator,002,5,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,6,0.0
Repeat Last Movement Agent,Random Walk Generator,002,7,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,8,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,9,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,10,0.0
Repeat Last Movement Agent,Random Walk Generator,002,11,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,12,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,13,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,14,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,15,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,16,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,17,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,18,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,19,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,20,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,21,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,22,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,23,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,24,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,25,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,26,0.0
Repeat Last Movement Agent,Random Walk Generator,002,27,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,28,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,29,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,30,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,31,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,32,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,33,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,34,-6.0
Repeat Last Movement Agent,Random Walk Generator,002,35,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,36,-6.0
Repeat Last Movement Agent,Random Walk Generator,002,37,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,38,-6.0
Repeat Last Movement Agent,Random Walk Generator,002,39,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,40,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,41,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,42,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,43,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,44,0.0
Repeat Last Movement Agent,Random Walk Generator,002,45,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,46,0.0
Repeat Last Movement Agent,Random Walk Generator,002,47,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,48,0.0
Repeat Last Movement Agent,Random Walk Generator,002,49,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,50,0.0
Repeat Last Movement Agent,Random Walk Generator,002,51,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,52,0.0
Repeat Last Movement Agent,Random Walk Generator,002,53,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,54,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,55,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,56,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,57,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,58,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,59,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,60,0.0
Repeat Last Movement Agent,Random Walk Generator,002,61,1.0
Repeat Last Movement Agent,Random Walk Generator,002,62,0.0
Repeat Last Movement Agent,Random Walk Generator,002,63,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,64,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,65,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,66,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,67,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,68,0.0
Repeat Last Movement Agent,Random Walk Generator,002,69,1.0
Repeat Last Movement Agent,Random Walk Generator,002,70,0.0
Repeat Last Movement Agent,Random Walk Generator,002,71,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,72,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,73,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,74,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,75,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,76,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,77,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,78,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,79,-1.0
Repeat Last Movement Agent,Random Walk Generator,002,80,-2.0
Repeat Last Movement Agent,Random Walk Generator,002,81,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,82,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,83,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,84,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,85,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,86,-6.0
Repeat Last Movement Agent,Random Walk Generator,002,87,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,88,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,89,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,90,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,91,-3.0
Repeat Last Movement Agent,Random Walk Generator,002,92,-4.0
Repeat Last Movement Agent,Random Walk Generator,002,93,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,94,-6.0
Repeat Last Movement Agent,Random Walk Generator,002,95,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,96,-6.0
Repeat Last Movement Agent,Random Walk Generator,002,97,-7.0
Repeat Last Movement Agent,Random Walk Generator,002,98,-6.0
Repeat Last Movement Agent,Random Walk Generator,002,99,-5.0
Repeat Last Movement Agent,Random Walk Generator,002,100,-6.0
Repeat Last Movement Agent,Random Walk Generator,003,1,1.0
Repeat Last Movement Agent,Random Walk Generator,003,2,2.0
Repeat Last Movement Agent,Random Walk Generator,003,3,3.0
Repeat Last Movement Agent,Random Walk Generator,003,4,2.0
Repeat Last Movement Agent,Random Walk Generator,003,5,1.0
Repeat Last Movement Agent,Random Walk Generator,003,6,2.0
Repeat Last Movement Agent,Random Walk Generator,003,7,3.0
Repeat Last Movement Agent,Random Walk Generator,003,8,2.0
Repeat Last Movement Agent,Random Walk Generator,003,9,1.0
Repeat Last Movement Agent,Random Walk Generator,003,10,0.0
Repeat Last Movement Agent,Random Walk Generator,003,11,-1.0
Repeat Last Movement Agent,Random Walk Generator,003,12,-2.0
Repeat Last Movement Agent,Random Walk Generator,003,13,-3.0
Repeat Last Movement Agent,Random Walk Generator,003,14,-4.0
Repeat Last Movement Agent,Random Walk Generator,003,15,-3.0
Repeat Last Movement Agent,Random Walk Generator,003,16,-4.0
Repeat Last Movement Agent,Random Walk Generator,003,17,-3.0
Repeat Last Movement Agent,Random Walk Generator,003,18,-4.0
Repeat Last Movement Agent,Random Walk Generator,003,19,-3.0
Repeat Last Movement Agent,Random Walk Generator,003,20,-4.0
Repeat Last Movement Agent,Random Walk Generator,003,21,-3.0
Repeat Last Movement Agent,Random Walk Generator,003,22,-4.0
Repeat Last Movement Agent,Random Walk Generator,003,23,-5.0
Repeat Last Movement Agent,Random Walk Generator,003,24,-6.0
Repeat Last Movement Agent,Random Walk Generator,003,25,-7.0
Repeat Last Movement Agent,Random Walk Generator,003,26,-8.0
Repeat Last Movement Agent,Random Walk Generator,003,27,-9.0
Repeat Last Movement Agent,Random Walk Generator,003,28,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,29,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,30,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,31,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,32,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,33,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,34,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,35,-15.0
Repeat Last Movement Agent,Random Walk Generator,003,36,-16.0
Repeat Last Movement Agent,Random Walk Generator,003,37,-15.0
Repeat Last Movement Agent,Random Walk Generator,003,38,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,39,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,40,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,41,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,42,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,43,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,44,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,45,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,46,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,47,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,48,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,49,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,50,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,51,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,52,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,53,-9.0
Repeat Last Movement Agent,Random Walk Generator,003,54,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,55,-9.0
Repeat Last Movement Agent,Random Walk Generator,003,56,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,57,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,58,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,59,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,60,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,61,-15.0
Repeat Last Movement Agent,Random Walk Generator,003,62,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,63,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,64,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,65,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,66,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,67,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,68,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,69,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,70,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,71,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,72,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,73,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,74,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,75,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,76,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,77,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,78,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,79,-9.0
Repeat Last Movement Agent,Random Walk Generator,003,80,-8.0
Repeat Last Movement Agent,Random Walk Generator,003,81,-9.0
Repeat Last Movement Agent,Random Walk Generator,003,82,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,83,-9.0
Repeat Last Movement Agent,Random Walk Generator,003,84,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,85,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,86,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,87,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,88,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,89,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,90,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,91,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,92,-10.0
Repeat Last Movement Agent,Random Walk Generator,003,93,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,94,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,95,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,96,-14.0
Repeat Last Movement Agent,Random Walk Generator,003,97,-13.0
Repeat Last Movement Agent,Random Walk Generator,003,98,-12.0
Repeat Last Movement Agent,Random Walk Generator,003,99,-11.0
Repeat Last Movement Agent,Random Walk Generator,003,100,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,1,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,2,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,3,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,4,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,5,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,6,4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,7,5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,8,4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,9,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,10,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,11,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,12,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,13,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,14,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,15,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,16,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,17,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,18,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,19,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,20,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,21,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,22,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,23,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,24,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,25,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,26,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,27,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,28,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,29,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,30,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,31,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,32,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,33,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,34,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,35,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,36,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,37,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,38,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,39,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,40,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,41,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,42,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,43,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,44,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,45,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,46,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,47,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,48,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,49,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,50,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,51,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,52,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,53,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,54,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,55,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,56,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,57,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,58,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,59,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,60,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,61,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,62,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,63,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,64,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,65,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,66,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,67,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,68,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,69,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,70,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,71,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,72,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,73,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,74,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,75,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,76,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,77,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,78,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,79,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,80,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,81,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,82,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,83,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,84,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,85,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,86,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,87,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,88,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,89,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,90,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,91,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,92,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,93,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,94,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,95,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,96,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,97,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,98,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,99,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,100,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,1,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,2,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,3,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,4,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,5,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,6,4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,7,5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,8,4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,9,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,10,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,11,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,12,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,13,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,14,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,15,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,16,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,17,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,18,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,19,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,20,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,21,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,22,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,23,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,24,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,25,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,26,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,27,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,28,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,29,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,30,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,31,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,32,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,33,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,34,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,35,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,36,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,37,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,38,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,39,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,40,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,41,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,42,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,43,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,44,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,45,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,46,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,47,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,48,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,49,-11.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,50,-12.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,51,-11.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,52,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,53,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,54,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,55,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,56,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,57,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,58,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,59,-11.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,60,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,61,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,62,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,63,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,64,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,65,-11.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,66,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,67,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,68,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,69,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,70,-10.0
